247165.019,641530.994,0.57
247165.019,641520.994,0.44
247165.019,641510.994,0.4
247165.019,641500.994,0.43
247165.019,641490.994,0.42
247165.019,641480.994,0.5
247165.019,641470.994,0.54
247165.019,641460.994,0.53
247165.019,641450.994,0.39
247165.019,641440.994,0.42
247165.019,641430.994,0.42
247165.019,641420.994,0.45
247165.019,641410.994,0.41
247165.019,641400.994,0.53
247165.019,641390.994,0.39
247165.019,641380.994,0.53
247165.019,641370.994,0.6
247165.019,641360.994,0.74
247165.019,641350.994,0.79
247165.019,641340.994,0.96
247165.019,641330.994,0.95
247165.019,641320.994,0.96
247165.019,641310.994,1.03
247165.019,641300.994,0.94
247165.019,641290.994,0.75
247165.019,641280.994,0.72
247165.019,641270.994,0.68
247165.019,641260.994,0.59
247165.019,641250.994,0.72
247165.019,641240.994,0.54
247165.019,641230.994,0.46
247165.019,641220.994,0.44
247165.019,641210.994,0.47
247165.019,641200.994,0.52
247165.019,641190.994,0.4
247165.019,641180.994,0.54
247165.019,641170.994,0.56
247165.019,641160.994,0.37
247165.019,641150.994,0.68
247165.019,641140.994,0.55
247165.019,641130.994,0.62
247165.019,641120.994,0.39
247165.019,641090.994,0.48
247165.019,641080.994,0.34
247165.019,641070.994,0.24
247165.019,641060.994,0.41
247165.019,641050.994,0.5
247165.019,641040.994,0.52
247165.019,641030.994,0.75
247165.019,641020.994,0.6
247165.019,641010.994,0.35
247175.019,641590.994,1.32
247175.019,641580.994,1.43
247175.019,641570.994,1.37
247175.019,641560.994,1.36
247175.019,641550.994,0.95
247175.019,641540.994,0.79
247175.019,641530.994,0.46
247175.019,641520.994,0.51
247175.019,641510.994,0.48
247175.019,641500.994,0.49
247175.019,641490.994,0.56
247175.019,641480.994,0.4
247175.019,641470.994,0.5
247175.019,641460.994,0.4
247175.019,641450.994,0.46
247175.019,641440.994,0.6
247175.019,641430.994,0.45
247175.019,641420.994,0.59
247175.019,641410.994,0.59
247175.019,641400.994,0.47
247175.019,641390.994,0.76
247175.019,641380.994,0.54
247175.019,641370.994,0.44
247175.019,641360.994,0.7
247175.019,641350.994,0.76
247175.019,641340.994,0.72
247175.019,641330.994,1.01
247175.019,641320.994,1.04
247175.019,641310.994,0.8
